date,state,market,crop,price_min,price_max,price_modal,arrivals_tonnes
2026-01-24,Tamil Nadu,Tamil Nadu Mandi,Wheat,2207.97,2698.63,2453.3,257
2026-01-25,Tamil Nadu,Tamil Nadu Mandi,Wheat,2158.14,2637.73,2397.94,443
2026-01-26,Tamil Nadu,Tamil Nadu Mandi,Wheat,1799.17,2198.99,1999.08,411
2026-01-27,Tamil Nadu,Tamil Nadu Mandi,Wheat,2202.51,2691.96,2447.24,62
2026-01-28,Tamil Nadu,Tamil Nadu Mandi,Wheat,1941.64,2373.12,2157.38,210
2026-01-29,Tamil Nadu,Tamil Nadu Mandi,Wheat,2029.3,2480.25,2254.77,180
2026-01-30,Tamil Nadu,Tamil Nadu Mandi,Wheat,1995.12,2438.48,2216.8,479
2025-11-02,Punjab,Punjab Mandi,Cotton,5532.82,6762.34,6147.58,110
2025-11-03,Punjab,Punjab Mandi,Cotton,5681.6,6944.17,6312.88,298
2025-11-04,Punjab,Punjab Mandi,Cotton,4919.81,6013.11,5466.46,319
2025-11-05,Punjab,Punjab Mandi,Cotton,5953.66,7276.69,6615.18,112
2025-11-06,Punjab,Punjab Mandi,Cotton,5926.62,7243.64,6585.13,188
2025-11-07,Punjab,Punjab Mandi,Cotton,5727.44,7000.21,6363.83,146
2025-11-08,Punjab,Punjab Mandi,Cotton,5056.86,6180.61,5618.74,389
2025-11-09,Punjab,Punjab Mandi,Cotton,5038.18,6157.77,5597.98,267
2025-11-10,Punjab,Punjab Mandi,Cotton,4719.9,5768.77,5244.33,250
2025-11-11,Punjab,Punjab Mandi,Cotton,5159.71,6306.31,5733.01,298
2025-11-12,Punjab,Punjab Mandi,Cotton,4742.03,5795.81,5268.92,151
2025-11-13,Punjab,Punjab Mandi,Cotton,6202.94,7581.38,6892.16,176
2025-11-14,Punjab,Punjab Mandi,Cotton,5196.47,6351.24,5773.86,477
2025-11-15,Punjab,Punjab Mandi,Cotton,5130.05,6270.07,5700.06,260
2025-11-16,Punjab,Punjab Mandi,Cotton,5503.3,6726.25,6114.78,168
2025-11-17,Punjab,Punjab Mandi,Cotton,5155.38,6301.02,5728.2,360
2025-11-18,Punjab,Punjab Mandi,Cotton,5505.98,6729.53,6117.75,63
2025-11-19,Punjab,Punjab Mandi,Cotton,5167.36,6315.66,5741.51,261
2025-11-20,Punjab,Punjab Mandi,Cotton,5077.0,6205.22,5641.11,442
2025-11-21,Punjab,Punjab Mandi,Cotton,5196.74,6351.57,5774.15,101
2025-11-22,Punjab,Punjab Mandi,Cotton,5934.67,7253.48,6594.07,156
2025-11-23,Punjab,Punjab Mandi,Cotton,5881.15,7188.08,6534.62,398
2025-11-24,Punjab,Punjab Mandi,Cotton,4891.17,5978.09,5434.63,237
2025-11-25,Punjab,Punjab Mandi,Cotton,5869.03,7173.26,6521.14,294
2025-11-26,Punjab,Punjab Mandi,Cotton,5682.28,6945.01,6313.65,467
2025-11-27,Punjab,Punjab Mandi,Cotton,5730.4,7003.83,6367.12,293
2025-11-28,Punjab,Punjab Mandi,Cotton,5867.73,7171.67,6519.7,323
2025-11-29,Punjab,Punjab Mandi,Cotton,5838.6,7136.07,6487.34,88
2025-11-30,Punjab,Punjab Mandi,Cotton,5274.81,6446.99,5860.9,393
2025-12-01,Punjab,Punjab Mandi,Cotton,4937.41,6034.61,5486.01,104
2025-12-02,Punjab,Punjab Mandi,Cotton,5084.78,6214.73,5649.76,458
2025-12-03,Punjab,Punjab Mandi,Cotton,4874.04,5957.16,5415.6,360
2025-12-04,Punjab,Punjab Mandi,Cotton,6021.69,7359.85,6690.77,462
2025-12-05,Punjab,Punjab Mandi,Cotton,4674.08,5712.77,5193.43,369
2025-12-06,Punjab,Punjab Mandi,Cotton,5931.51,7249.63,6590.57,436
2025-12-07,Punjab,Punjab Mandi,Cotton,6123.33,7484.07,6803.7,108
2025-12-08,Punjab,Punjab Mandi,Cotton,5834.92,7131.57,6483.24,132
2025-12-09,Punjab,Punjab Mandi,Cotton,5660.28,6918.12,6289.2,337
2025-12-10,Punjab,Punjab Mandi,Cotton,6041.06,7383.52,6712.29,463
2025-12-11,Punjab,Punjab Mandi,Cotton,5104.18,6238.45,5671.32,262
2025-12-12,Punjab,Punjab Mandi,Cotton,5942.73,7263.34,6603.03,238
2025-12-13,Punjab,Punjab Mandi,Cotton,6150.71,7517.53,6834.12,314
2025-12-14,Punjab,Punjab Mandi,Cotton,4665.99,5702.87,5184.43,233
2025-12-15,Punjab,Punjab Mandi,Cotton,4840.95,5916.71,5378.83,423
2025-12-16,Punjab,Punjab Mandi,Cotton,5330.69,6515.29,5922.99,208
2025-12-17,Punjab,Punjab Mandi,Cotton,5685.48,6948.91,6317.19,93
2025-12-18,Punjab,Punjab Mandi,Cotton,5518.68,6745.05,6131.87,70
2025-12-19,Punjab,Punjab Mandi,Cotton,6178.12,7551.03,6864.58,284
2025-12-20,Punjab,Punjab Mandi,Cotton,5767.26,7048.88,6408.07,72
2025-12-21,Punjab,Punjab Mandi,Cotton,5109.29,6244.69,5676.99,223
2025-12-22,Punjab,Punjab Mandi,Cotton,5336.36,6522.22,5929.29,348
2025-12-23,Punjab,Punjab Mandi,Cotton,6062.73,7410.01,6736.37,300
2025-12-24,Punjab,Punjab Mandi,Cotton,4756.03,5812.93,5284.48,304
2025-12-25,Punjab,Punjab Mandi,Cotton,4777.44,5839.09,5308.26,489
2025-12-26,Punjab,Punjab Mandi,Cotton,5751.71,7029.87,6390.79,52
2025-12-27,Punjab,Punjab Mandi,Cotton,5776.4,7060.04,6418.22,242
2025-12-28,Punjab,Punjab Mandi,Cotton,4793.5,5858.73,5326.11,158
2025-12-29,Punjab,Punjab Mandi,Cotton,6106.24,7463.19,6784.71,277
2025-12-30,Punjab,Punjab Mandi,Cotton,4726.09,5776.33,5251.21,321
2025-12-31,Punjab,Punjab Mandi,Cotton,5106.61,6241.42,5674.02,201
2026-01-01,Punjab,Punjab Mandi,Cotton,5409.31,6611.38,6010.34,308
2026-01-02,Punjab,Punjab Mandi,Cotton,5945.73,7267.01,6606.37,221
2026-01-03,Punjab,Punjab Mandi,Cotton,6094.57,7448.92,6771.75,322
2026-01-04,Punjab,Punjab Mandi,Cotton,6067.37,7415.67,6741.52,168
2026-01-05,Punjab,Punjab Mandi,Cotton,6204.41,7583.17,6893.79,486
2026-01-06,Punjab,Punjab Mandi,Cotton,6303.87,7704.73,7004.3,121
2026-01-07,Punjab,Punjab Mandi,Cotton,5985.88,7316.08,6650.98,149
2026-01-08,Punjab,Punjab Mandi,Cotton,5567.6,6804.84,6186.22,85
2026-01-09,Punjab,Punjab Mandi,Cotton,5246.54,6412.43,5829.49,73
2026-01-10,Punjab,Punjab Mandi,Cotton,6272.03,7665.82,6968.92,70
2026-01-11,Punjab,Punjab Mandi,Cotton,5162.31,6309.49,5735.9,53
2026-01-12,Punjab,Punjab Mandi,Cotton,6317.19,7721.01,7019.1,178
2026-01-13,Punjab,Punjab Mandi,Cotton,6084.04,7436.05,6760.04,467
2026-01-14,Punjab,Punjab Mandi,Cotton,5178.54,6329.33,5753.94,189
2026-01-15,Punjab,Punjab Mandi,Cotton,4819.22,5890.16,5354.69,480
2026-01-16,Punjab,Punjab Mandi,Cotton,5652.88,6909.08,6280.98,250
2026-01-17,Punjab,Punjab Mandi,Cotton,5178.76,6329.59,5754.18,75
2026-01-18,Punjab,Punjab Mandi,Cotton,5203.61,6359.97,5781.79,472
2026-01-19,Punjab,Punjab Mandi,Cotton,5819.37,7112.56,6465.97,431
2026-01-20,Punjab,Punjab Mandi,Cotton,6251.27,7640.44,6945.86,231
2026-01-21,Punjab,Punjab Mandi,Cotton,5180.16,6331.31,5755.73,494
2026-01-22,Punjab,Punjab Mandi,Cotton,5951.11,7273.58,6612.35,305
2026-01-23,Punjab,Punjab Mandi,Cotton,4855.24,5934.18,5394.71,171
2026-01-24,Punjab,Punjab Mandi,Cotton,5225.54,6386.77,5806.15,364
2026-01-25,Punjab,Punjab Mandi,Cotton,5854.25,7155.19,6504.72,383
2026-01-26,Punjab,Punjab Mandi,Cotton,5079.42,6208.19,5643.81,104
2026-01-27,Punjab,Punjab Mandi,Cotton,5814.12,7106.15,6460.14,499
2026-01-28,Punjab,Punjab Mandi,Cotton,5460.83,6674.35,6067.59,299
2026-01-29,Punjab,Punjab Mandi,Cotton,5527.52,6755.86,6141.69,333
2026-01-30,Punjab,Punjab Mandi,Cotton,5243.72,6408.99,5826.36,113
2025-11-02,Haryana,Haryana Mandi,Cotton,5855.95,7157.27,6506.61,410
2025-11-03,Haryana,Haryana Mandi,Cotton,5184.91,6337.11,5761.01,360
2025-11-04,Haryana,Haryana Mandi,Cotton,5329.25,6513.53,5921.39,476
2025-11-05,Haryana,Haryana Mandi,Cotton,5011.83,6125.57,5568.7,434
2025-11-06,Haryana,Haryana Mandi,Cotton,5596.81,6840.55,6218.68,485
2025-11-07,Haryana,Haryana Mandi,Cotton,5672.05,6932.5,6302.27,431
2025-11-08,Haryana,Haryana Mandi,Cotton,6200.6,7578.52,6889.56,82
2025-11-09,Haryana,Haryana Mandi,Cotton,4629.98,5658.87,5144.42,57
2025-11-10,Haryana,Haryana Mandi,Cotton,6089.4,7442.6,6766.0,468
2025-11-11,Haryana,Haryana Mandi,Cotton,6082.79,7434.53,6758.66,288
2025-11-12,Haryana,Haryana Mandi,Cotton,5931.74,7249.9,6590.82,140
2025-11-13,Haryana,Haryana Mandi,Cotton,5265.0,6435.0,5850.0,416
2025-11-14,Haryana,Haryana Mandi,Cotton,4710.56,5757.36,5233.96,113
2025-11-15,Haryana,Haryana Mandi,Cotton,5002.23,6113.84,5558.04,227
2025-11-16,Haryana,Haryana Mandi,Cotton,5042.87,6163.5,5603.18,456
2025-11-17,Haryana,Haryana Mandi,Cotton,4940.94,6038.92,5489.93,345
2025-11-18,Haryana,Haryana Mandi,Cotton,5774.13,7057.27,6415.7,185
2025-11-19,Haryana,Haryana Mandi,Cotton,5703.96,6971.5,6337.73,300
2025-11-20,Haryana,Haryana Mandi,Cotton,5551.43,6785.09,6168.26,238
2025-11-21,Haryana,Haryana Mandi,Cotton,5918.8,7234.09,6576.45,462
2025-11-22,Haryana,Haryana Mandi,Cotton,6057.77,7403.94,6730.85,459
2025-11-23,Haryana,Haryana Mandi,Cotton,5388.36,6585.77,5987.07,416
2025-11-24,Haryana,Haryana Mandi,Cotton,5174.82,6324.78,5749.8,406
2025-11-25,Haryana,Haryana Mandi,Cotton,4945.82,6044.89,5495.35,421
2025-11-26,Haryana,Haryana Mandi,Cotton,5744.5,7021.05,6382.78,385
2025-11-27,Haryana,Haryana Mandi,Cotton,4838.58,5913.83,5376.21,180
2025-11-28,Haryana,Haryana Mandi,Cotton,5592.3,6835.04,6213.67,369
2025-11-29,Haryana,Haryana Mandi,Cotton,5591.82,6834.44,6213.13,390
2025-11-30,Haryana,Haryana Mandi,Cotton,5625.74,6875.9,6250.82,251
2025-12-01,Haryana,Haryana Mandi,Cotton,4765.39,5824.37,5294.88,406
2025-12-02,Haryana,Haryana Mandi,Cotton,4892.3,5979.48,5435.89,187
2025-12-03,Haryana,Haryana Mandi,Cotton,4779.61,5841.74,5310.68,302
2025-12-04,Haryana,Haryana Mandi,Cotton,4710.75,5757.58,5234.16,358
2025-12-05,Haryana,Haryana Mandi,Cotton,5693.02,6958.14,6325.58,473
2025-12-06,Haryana,Haryana Mandi,Cotton,5744.24,7020.74,6382.49,95
2025-12-07,Haryana,Haryana Mandi,Cotton,5990.21,7321.37,6655.79,311
2025-12-08,Haryana,Haryana Mandi,Cotton,5128.06,6267.63,5697.85,329
2025-12-09,Haryana,Haryana Mandi,Cotton,5748.7,7026.19,6387.45,452
2025-12-10,Haryana,Haryana Mandi,Cotton,4876.08,5959.66,5417.87,437
2025-12-11,Haryana,Haryana Mandi,Cotton,5332.02,6516.91,5924.46,488
2025-12-12,Haryana,Haryana Mandi,Cotton,4759.94,5817.7,5288.82,408
2025-12-13,Haryana,Haryana Mandi,Cotton,5828.3,7123.48,6475.89,351
2025-12-14,Haryana,Haryana Mandi,Cotton,4838.12,5913.25,5375.69,487
2025-12-15,Haryana,Haryana Mandi,Cotton,4810.71,5879.75,5345.23,278
2025-12-16,Haryana,Haryana Mandi,Cotton,4817.16,5887.64,5352.4,123
2025-12-17,Haryana,Haryana Mandi,Cotton,5511.06,6735.74,6123.4,408
2025-12-18,Haryana,Haryana Mandi,Cotton,5362.14,6553.72,5957.93,384
2025-12-19,Haryana,Haryana Mandi,Cotton,4773.7,5834.52,5304.11,288
2025-12-20,Haryana,Haryana Mandi,Cotton,5385.08,6581.76,5983.42,128
2025-12-21,Haryana,Haryana Mandi,Cotton,5488.85,6708.59,6098.72,371
2025-12-22,Haryana,Haryana Mandi,Cotton,5475.02,6691.69,6083.35,441
2025-12-23,Haryana,Haryana Mandi,Cotton,4784.55,5847.78,5316.17,64
2025-12-24,Haryana,Haryana Mandi,Cotton,5794.11,7081.69,6437.9,263
2025-12-25,Haryana,Haryana Mandi,Cotton,5282.65,6456.57,5869.61,380
2025-12-26,Haryana,Haryana Mandi,Cotton,5684.45,6947.66,6316.05,176
2025-12-27,Haryana,Haryana Mandi,Cotton,4778.85,5840.82,5309.83,301
2025-12-28,Haryana,Haryana Mandi,Cotton,5444.42,6654.29,6049.36,98
2025-12-29,Haryana,Haryana Mandi,Cotton,5042.77,6163.39,5603.08,218
2025-12-30,Haryana,Haryana Mandi,Cotton,6192.27,7568.33,6880.3,230
2025-12-31,Haryana,Haryana Mandi,Cotton,5064.62,6190.09,5627.36,144
2026-01-01,Haryana,Haryana Mandi,Cotton,6119.03,7478.81,6798.92,69
2026-01-02,Haryana,Haryana Mandi,Cotton,6235.97,7621.74,6928.85,315
2026-01-03,Haryana,Haryana Mandi,Cotton,5085.28,6215.34,5650.31,136
2026-01-04,Haryana,Haryana Mandi,Cotton,5755.55,7034.56,6395.05,397
2026-01-05,Haryana,Haryana Mandi,Cotton,5240.73,6405.34,5823.03,164
2026-01-06,Haryana,Haryana Mandi,Cotton,4851.81,5929.99,5390.9,418
2026-01-07,Haryana,Haryana Mandi,Cotton,5578.49,6818.16,6198.33,241
2026-01-08,Haryana,Haryana Mandi,Cotton,5983.91,7313.67,6648.79,140
2026-01-09,Haryana,Haryana Mandi,Cotton,5100.14,6233.51,5666.83,92
2026-01-10,Haryana,Haryana Mandi,Cotton,5873.31,7178.49,6525.9,138
2026-01-11,Haryana,Haryana Mandi,Cotton,5166.85,6315.04,5740.95,301
2026-01-12,Haryana,Haryana Mandi,Cotton,6237.16,7623.19,6930.17,271
2026-01-13,Haryana,Haryana Mandi,Cotton,5365.89,6558.31,5962.1,329
2026-01-14,Haryana,Haryana Mandi,Cotton,4992.35,6101.76,5547.06,344
2026-01-15,Haryana,Haryana Mandi,Cotton,5953.88,7276.96,6615.42,191
2026-01-16,Haryana,Haryana Mandi,Cotton,5091.81,6223.33,5657.57,217
2026-01-17,Haryana,Haryana Mandi,Cotton,4733.36,5785.22,5259.29,249
2026-01-18,Haryana,Haryana Mandi,Cotton,6251.79,7641.08,6946.44,267
2026-01-19,Haryana,Haryana Mandi,Cotton,5211.52,6369.64,5790.58,101
2026-01-20,Haryana,Haryana Mandi,Cotton,6073.56,7423.24,6748.4,82
2026-01-21,Haryana,Haryana Mandi,Cotton,6107.69,7464.96,6786.32,188
2026-01-22,Haryana,Haryana Mandi,Cotton,4897.12,5985.37,5441.24,350
2026-01-23,Haryana,Haryana Mandi,Cotton,5060.48,6185.03,5622.75,485
2026-01-24,Haryana,Haryana Mandi,Cotton,4903.89,5993.64,5448.76,486
2026-01-25,Haryana,Haryana Mandi,Cotton,5755.51,7034.51,6395.01,312
2026-01-26,Haryana,Haryana Mandi,Cotton,4996.46,6106.78,5551.62,171
2026-01-27,Haryana,Haryana Mandi,Cotton,6137.24,7501.07,6819.16,318
2026-01-28,Haryana,Haryana Mandi,Cotton,5657.55,6914.78,6286.17,144
2026-01-29,Haryana,Haryana Mandi,Cotton,5273.72,6445.65,5859.68,161
2026-01-30,Haryana,Haryana Mandi,Cotton,5525.74,6753.68,6139.71,83
2025-11-02,Maharashtra,Maharashtra Mandi,Cotton,5496.82,6718.34,6107.58,242
2025-11-03,Maharashtra,Maharashtra Mandi,Cotton,5693.67,6958.93,6326.3,252
2025-11-04,Maharashtra,Maharashtra Mandi,Cotton,5801.31,7090.49,6445.9,287
2025-11-05,Maharashtra,Maharashtra Mandi,Cotton,5954.16,7277.31,6615.74,67
2025-11-06,Maharashtra,Maharashtra Mandi,Cotton,4798.55,5864.89,5331.72,248
2025-11-07,Maharashtra,Maharashtra Mandi,Cotton,4989.93,6098.8,5544.37,500
2025-11-08,Maharashtra,Maharashtra Mandi,Cotton,4768.3,5827.93,5298.12,421
2025-11-09,Maharashtra,Maharashtra Mandi,Cotton,4628.84,5657.47,5143.16,500
2025-11-10,Maharashtra,Maharashtra Mandi,Cotton,5594.13,6837.27,6215.7,184
2025-11-11,Maharashtra,Maharashtra Mandi,Cotton,5577.92,6817.45,6197.69,452
2025-11-12,Maharashtra,Maharashtra Mandi,Cotton,5435.06,6642.85,6038.96,88
2025-11-13,Maharashtra,Maharashtra Mandi,Cotton,5066.89,6192.86,5629.88,222
2025-11-14,Maharashtra,Maharashtra Mandi,Cotton,5191.18,6344.78,5767.98,238
2025-11-15,Maharashtra,Maharashtra Mandi,Cotton,5701.72,6968.77,6335.25,76
2025-11-16,Maharashtra,Maharashtra Mandi,Cotton,5935.46,7254.45,6594.96,188
2025-11-17,Maharashtra,Maharashtra Mandi,Cotton,5256.38,6424.47,5840.42,358
2025-11-18,Maharashtra,Maharashtra Mandi,Cotton,6139.07,7503.31,6821.19,184
2025-11-19,Maharashtra,Maharashtra Mandi,Cotton,4865.62,5946.87,5406.24,128
2025-11-20,Maharashtra,Maharashtra Mandi,Cotton,5949.16,7271.19,6610.17,449
2025-11-21,Maharashtra,Maharashtra Mandi,Cotton,5057.85,6181.81,5619.83,301
2025-11-22,Maharashtra,Maharashtra Mandi,Cotton,4786.3,5849.93,5318.11,243
2025-11-23,Maharashtra,Maharashtra Mandi,Cotton,5732.71,7006.64,6369.68,132
2025-11-24,Maharashtra,Maharashtra Mandi,Cotton,5405.03,6606.15,6005.59,70
2025-11-25,Maharashtra,Maharashtra Mandi,Cotton,5110.72,6246.44,5678.58,205
2025-11-26,Maharashtra,Maharashtra Mandi,Cotton,6100.88,7456.63,6778.75,206
2025-11-27,Maharashtra,Maharashtra Mandi,Cotton,4874.38,5957.57,5415.97,436
2025-11-28,Maharashtra,Maharashtra Mandi,Cotton,5204.02,6360.46,5782.24,74
2025-11-29,Maharashtra,Maharashtra Mandi,Cotton,5907.68,7220.49,6564.08,431
2025-11-30,Maharashtra,Maharashtra Mandi,Cotton,6140.07,7504.53,6822.3,407
2025-12-01,Maharashtra,Maharashtra Mandi,Cotton,4726.37,5776.68,5251.53,171
2025-12-02,Maharashtra,Maharashtra Mandi,Cotton,5033.73,6152.34,5593.03,50
2025-12-03,Maharashtra,Maharashtra Mandi,Cotton,5221.18,6381.44,5801.31,125
2025-12-04,Maharashtra,Maharashtra Mandi,Cotton,4716.75,5764.91,5240.83,305
2025-12-05,Maharashtra,Maharashtra Mandi,Cotton,5626.43,6876.74,6251.59,485
2025-12-06,Maharashtra,Maharashtra Mandi,Cotton,5535.87,6766.06,6150.96,477
2025-12-07,Maharashtra,Maharashtra Mandi,Cotton,5809.61,7100.64,6455.12,444
2025-12-08,Maharashtra,Maharashtra Mandi,Cotton,6216.54,7597.99,6907.27,196
2025-12-09,Maharashtra,Maharashtra Mandi,Cotton,4854.45,5933.22,5393.84,84
2025-12-10,Maharashtra,Maharashtra Mandi,Cotton,4720.02,5768.92,5244.47,147
2025-12-11,Maharashtra,Maharashtra Mandi,Cotton,4861.87,5942.28,5402.08,353
2025-12-12,Maharashtra,Maharashtra Mandi,Cotton,4683.66,5724.48,5204.07,408
2025-12-13,Maharashtra,Maharashtra Mandi,Cotton,5964.87,7290.39,6627.63,181
2025-12-14,Maharashtra,Maharashtra Mandi,Cotton,5920.63,7236.32,6578.48,235
2025-12-15,Maharashtra,Maharashtra Mandi,Cotton,4843.23,5919.5,5381.37,273
2025-12-16,Maharashtra,Maharashtra Mandi,Cotton,4804.07,5871.65,5337.86,488
2025-12-17,Maharashtra,Maharashtra Mandi,Cotton,6067.74,7416.13,6741.94,251
2025-12-18,Maharashtra,Maharashtra Mandi,Cotton,4814.4,5884.26,5349.33,94
2025-12-19,Maharashtra,Maharashtra Mandi,Cotton,5068.11,6194.36,5631.23,297
2025-12-20,Maharashtra,Maharashtra Mandi,Cotton,4800.13,5866.82,5333.47,355
2025-12-21,Maharashtra,Maharashtra Mandi,Cotton,4693.17,5736.1,5214.64,60
2025-12-22,Maharashtra,Maharashtra Mandi,Cotton,4680.97,5721.18,5201.07,224
2025-12-23,Maharashtra,Maharashtra Mandi,Cotton,6201.22,7579.27,6890.25,433
2025-12-24,Maharashtra,Maharashtra Mandi,Cotton,4802.25,5869.41,5335.83,290
2025-12-25,Maharashtra,Maharashtra Mandi,Cotton,5756.17,7035.32,6395.74,54
2025-12-26,Maharashtra,Maharashtra Mandi,Cotton,4963.14,6066.06,5514.6,488
2025-12-27,Maharashtra,Maharashtra Mandi,Cotton,5430.43,6637.19,6033.81,353
2025-12-28,Maharashtra,Maharashtra Mandi,Cotton,5381.04,6576.82,5978.93,359
2025-12-29,Maharashtra,Maharashtra Mandi,Cotton,5115.74,6252.57,5684.16,306
2025-12-30,Maharashtra,Maharashtra Mandi,Cotton,4890.49,5977.26,5433.88,213
2025-12-31,Maharashtra,Maharashtra Mandi,Cotton,5646.22,6900.93,6273.58,149
2026-01-01,Maharashtra,Maharashtra Mandi,Cotton,4936.6,6033.63,5485.11,181
2026-01-02,Maharashtra,Maharashtra Mandi,Cotton,5114.98,6251.64,5683.31,397
2026-01-03,Maharashtra,Maharashtra Mandi,Cotton,5918.46,7233.67,6576.07,93
2026-01-04,Maharashtra,Maharashtra Mandi,Cotton,5368.03,6560.92,5964.48,178
2026-01-05,Maharashtra,Maharashtra Mandi,Cotton,4758.39,5815.81,5287.1,402
2026-01-06,Maharashtra,Maharashtra Mandi,Cotton,5638.53,6891.54,6265.04,447
2026-01-07,Maharashtra,Maharashtra Mandi,Cotton,5359.34,6550.31,5954.83,97
2026-01-08,Maharashtra,Maharashtra Mandi,Cotton,5092.46,6224.12,5658.29,374
2026-01-09,Maharashtra,Maharashtra Mandi,Cotton,5911.26,7224.87,6568.07,272
2026-01-10,Maharashtra,Maharashtra Mandi,Cotton,6269.62,7662.87,6966.24,257
2026-01-11,Maharashtra,Maharashtra Mandi,Cotton,5013.85,6128.04,5570.95,282
2026-01-12,Maharashtra,Maharashtra Mandi,Cotton,6275.75,7670.36,6973.06,80
2026-01-13,Maharashtra,Maharashtra Mandi,Cotton,5027.6,6144.84,5586.22,446
2026-01-14,Maharashtra,Maharashtra Mandi,Cotton,5964.75,7290.25,6627.5,79
2026-01-15,Maharashtra,Maharashtra Mandi,Cotton,5801.99,7091.32,6446.66,54
2026-01-16,Maharashtra,Maharashtra Mandi,Cotton,5423.73,6629.01,6026.37,102
2026-01-17,Maharashtra,Maharashtra Mandi,Cotton,5556.69,6791.5,6174.09,145
2026-01-18,Maharashtra,Maharashtra Mandi,Cotton,5667.6,6927.07,6297.34,361
2026-01-19,Maharashtra,Maharashtra Mandi,Cotton,5919.06,7234.41,6576.74,205
2026-01-20,Maharashtra,Maharashtra Mandi,Cotton,5107.18,6242.11,5674.64,309
2026-01-21,Maharashtra,Maharashtra Mandi,Cotton,6262.4,7654.04,6958.22,495
2026-01-22,Maharashtra,Maharashtra Mandi,Cotton,6224.27,7607.45,6915.86,162
2026-01-23,Maharashtra,Maharashtra Mandi,Cotton,5886.1,7194.13,6540.12,380
2026-01-24,Maharashtra,Maharashtra Mandi,Cotton,5865.45,7168.88,6517.16,439
2026-01-25,Maharashtra,Maharashtra Mandi,Cotton,5372.03,6565.81,5968.92,73
2026-01-26,Maharashtra,Maharashtra Mandi,Cotton,5800.83,7089.91,6445.37,135
2026-01-27,Maharashtra,Maharashtra Mandi,Cotton,5189.67,6342.93,5766.3,247
2026-01-28,Maharashtra,Maharashtra Mandi,Cotton,5213.35,6371.87,5792.61,427
2026-01-29,Maharashtra,Maharashtra Mandi,Cotton,6341.71,7750.98,7046.35,132
2026-01-30,Maharashtra,Maharashtra Mandi,Cotton,4867.06,5948.63,5407.85,467
2025-11-02,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,5065.61,6191.3,5628.46,478
2025-11-03,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,5277.03,6449.7,5863.37,149
2025-11-04,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,5277.52,6450.31,5863.92,147
2025-11-05,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,6046.88,7390.64,6718.76,285
2025-11-06,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,5360.75,6552.03,5956.39,212
2025-11-07,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,4792.55,5857.56,5325.05,317
2025-11-08,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,4742.35,5796.2,5269.28,391
2025-11-09,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,5615.27,6863.1,6239.19,349
2025-11-10,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,4680.39,5720.47,5200.43,171
2025-11-11,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,4652.9,5686.88,5169.89,459
2025-11-12,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,4976.33,6082.18,5529.26,192
2025-11-13,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,5321.52,6504.08,5912.8,182
2025-11-14,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,5449.46,6660.45,6054.95,178
2025-11-15,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,5938.23,7257.84,6598.03,406
2025-11-16,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,5409.68,6611.83,6010.75,375
2025-11-17,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,5046.07,6167.42,5606.75,411
2025-11-18,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,4910.5,6001.73,5456.12,420
2025-11-19,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,6145.46,7511.12,6828.29,107
2025-11-20,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,5978.52,7307.08,6642.8,286
2025-11-21,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,4922.22,6016.05,5469.14,469
2025-11-22,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,5457.12,6669.81,6063.47,381
2025-11-23,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,5706.34,6974.41,6340.37,363
2025-11-24,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,5212.78,6371.17,5791.97,281
2025-11-25,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,5793.65,7081.13,6437.39,279
2025-11-26,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,6011.58,7347.48,6679.53,357
2025-11-27,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,5933.77,7252.39,6593.08,469
2025-11-28,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,5251.63,6418.65,5835.14,392
2025-11-29,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,5908.9,7221.99,6565.44,59
2025-11-30,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,5444.27,6654.11,6049.19,283
2025-12-01,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,6185.82,7560.45,6873.13,474
